Part no./SKU,Brand,Name,Descrption,MRP,Category,Sub Category,Class,Make,Model,Year,Engine,Power (hp),Fuel type,Engine type,Date,Part Type
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,AURA 1.2L,01.2020 - 01.2023,1.2 L,81 h.p.,Petrol,KAPPA DUAL VTVT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,AURA 1.2L,01.2020 - 01.2023,1.2 L,73.5 h.p.,Diesel,ECO TORQ,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,AURA 1.0L,01.2020 - 01.2023,1 L,98.6 h.p.,Petrol,TURBO GDi,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,AURA 1.2L,01.2020 - 01.2023,1.2 L,68 h.p.,CNG,KAPPA DUAL VTVT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,AURA 1.2L AT,01.2020 - 01.2023,1.2 L,81 h.p.,Petrol,KAPPA DUAL VTVT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,AURA 1.2L AT,01.2020 - 01.2023,1.2 L,73.5 h.p.,Diesel,ECO TORQ,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.4L E PLUS,05.2018 - 03.2020,1.4 L,88 h.p.,Diesel,CRDi,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.4L S,05.2018 - 03.2020,1.4 L,88 h.p.,Diesel,CRDi,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L E PLUS,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L EX,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,EON 0.8L,01.2011 - 09.2019,0.8 L,56 h.p.,Petrol,G3HG,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,EON 1.0L,01.2011 - 09.2019,1 L,69 h.p.,Petrol,DOHC-MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,D3FA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.0L LPG/CNG,08.2013 - 11.2016,1 L,66 h.p.,CNG,B3LA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,I10 1ST GEN F/L 1.1L,08.2010 - 08.2013,1.1 L,69 h.p.,Petrol,G4HG,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,I10 1ST GEN F/L 1.2L,08.2010 - 08.2013,1.2 L,86 h.p.,Petrol,G4LA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,I20 3RD GEN 1.2L,11.2020 - 08.2023,1.2 L,83 h.p.,Petrol,G4LF,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,I20 3RD GEN 1.5L,11.2020 - 08.2023,1.5 L,100 h.p.,Diesel,D4FA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,I20 3RD GEN 1.2L AT,11.2020 - 08.2023,1.2 L,88 h.p.,Petrol,G4LF,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,I20 3RD GEN 1.0L N LINE AT,09.2021 - 08.2023,1 L,120 h.p.,Petrol,G3LC,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,I20 3RD GEN 1.0L N LINE,09.2021 - 08.2023,1 L,120 h.p.,Petrol,G3LC,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,SANTA FE (DM) 3RD GEN 2.2L,12.2013 - 09.2017,2.2 L,197 h.p.,Diesel,D4HB,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,SANTRO 3RD GEN 1.1L SPORTZ,10.2018 - 05.2022,1.1 L,59 h.p.,CNG,SOHC-MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,SANTRO 3RD GEN 1.1L SPORTZ,10.2018 - 05.2022,1.1 L,68 h.p.,Petrol,SOHC-MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,SANTRO 3RD GEN 1.1L SPORTZ AT,10.2018 - 05.2022,1.1 L,68 h.p.,Petrol,SOHC-MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,SANTRO 3RD GEN 1.1L ASTA,10.2018 - 05.2022,1.1 L,68 h.p.,Petrol,SOHC-MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,SANTRO 3RD GEN 1.1L MAGNA AT,10.2018 - 05.2022,1.1 L,68 h.p.,Petrol,SOHC-MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,TUCSON 1ST GEN 2.0L TURBO,04.2004 - 12.2006,2 L,150 h.p.,Diesel,D4EA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,TUCSON 1ST GEN 2.0L,10.2006 - 04.2008,2 L,113 h.p.,Diesel,D4EA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,VENUE 1.2L,05.2019 - 01.2020,1.2 L,83 h.p.,Petrol,KAPPA MPI,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,VERNA 3RD GEN 1.6L,09.2006 - 09.2009,1.6 L,112 h.p.,Petrol,G4ED,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,VERNA 3RD GEN 1.5L,09.2006 - 09.2009,1.5 L,110 h.p.,Diesel,D4FA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,VERNA 3RD GEN F/L 1.6L,09.2009 - 11.2011,1.6 L,112 h.p.,Petrol,G4ED,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,VERNA 3RD GEN F/L 1.5L TCI,09.2009 - 11.2011,1.5 L,111 h.p.,Diesel,D4FA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,VERNA 3RD GEN F/L 1.5L TCI AT,09.2009 - 11.2011,1.5 L,111 h.p.,Diesel,D4FA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,3DFA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.0L LPG,08.2013 - 11.2016,1 L,69 h.p.,Petrol,B3LA,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,74 h.p.,Diesel,CRDi,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,KIA,SONET 1.2L,09.2020 - now,1.2 L,83 h.p.,Petrol,GDi,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,KIA,SONET 1.0L DCT,12.2020 - now,1 L,120 h.p.,Petrol,T-GDi,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,KIA,SONET 1.5L,12.2020 - now,1.5 L,100 h.p.,Diesel,CRDi WGT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,KIA,SONET 1.5L AT,12.2020 - now,1.5 L,115 h.p.,Diesel,CRDi VGT,,
96263-2E000,Hyundai/Kia,,POLE - ROOF ANTENNA,1491,Electrical Components,Information and Communication System,,KIA,SONET 1.0L,12.2020 - now,1 L,120 h.p.,Petrol,T-GDi,,
95420-F2200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1508,Electrical Components,Information and Communication System,,Hyundai,ELANTRA 6TH GEN 1.6L,08.2016 - 10.2019,1.6 L,128 h.p.,Diesel,D4FB,,
95420-F2200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1508,Electrical Components,Information and Communication System,,Hyundai,ELANTRA 6TH GEN 2.0L,08.2016 - 10.2019,2 L,152 h.p.,Petrol,DOHC-MPI,,
95420-F2200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1508,Electrical Components,Information and Communication System,,Hyundai,ELANTRA 6TH GEN F/L 2.0L SX(O) AT (BS-VI),10.2019 - now,2 L,152 h.p.,Petrol,DOHC-MPI,,
95420-F2200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1508,Electrical Components,Information and Communication System,,Hyundai,ELANTRA 6TH GEN F/L 2.0L SX AT (BS-VI),10.2019 - now,2 L,152 h.p.,Petrol,DOHC-MPI,,
96215-2J100,Hyundai/Kia,,POLE-ROOF ANTENNA,1526,Electrical Components,Information and Communication System,,Hyundai,KONA EV 39.2 kWh PREMIUM,06.2019 - now,N/A,134 h.p.,Electric,SYNCHRONOUS MOTOR,,
96215-2J100,Hyundai/Kia,,POLE-ROOF ANTENNA,1526,Electrical Components,Information and Communication System,,Hyundai,SANTA FE (DM) 3RD GEN 2.2L,12.2013 - 09.2017,2.2 L,197 h.p.,Diesel,D4HB,,
95460-K3000,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1643,Electrical Components,Information and Communication System,,Hyundai,VENUE 1.2L,05.2019 - 01.2020,1.2 L,83 h.p.,Petrol,KAPPA MPI,,
95460-K3000,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1643,Electrical Components,Information and Communication System,,Hyundai,VENUE 1.0L SX+ AT,05.2019 - 06.2022,1 L,120 h.p.,Petrol,TURBO GDI,,
95460-K3000,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1643,Electrical Components,Information and Communication System,,Hyundai,VENUE 1.4L SX(O),05.2019 - 06.2022,1.4 L,90 h.p.,Diesel,CRDi,,
95420-C7200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1623,Electrical Components,Information and Communication System,,Hyundai,I20 ACTIVE 2ND GEN 1.2L,03.2015 - 03.2018,1.2 L,83 h.p.,Petrol,G4LA,,
95420-C7200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1623,Electrical Components,Information and Communication System,,Hyundai,I20 ACTIVE 2ND GEN 1.4L,03.2015 - 03.2018,1.4 L,90 h.p.,Diesel,D4FC,,
95420-C7200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1623,Electrical Components,Information and Communication System,,Hyundai,I20 ELITE 2ND GEN 1.2L,08.2014 - 02.2018,1.2 L,83 h.p.,Petrol,G4LA,,
95420-C7200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1623,Electrical Components,Information and Communication System,,Hyundai,I20 ELITE 2ND GEN 1.4L,08.2014 - 02.2018,1.4 L,90 h.p.,Diesel,D4FC,,
95420-C7200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1623,Electrical Components,Information and Communication System,,Hyundai,I20 ELITE 2ND GEN 1.4L AT,08.2014 - 02.2018,1.4 L,101.38 h.p.,Petrol,KAPPA DOHC-MPI,,
95420-C7200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1623,Electrical Components,Information and Communication System,,Hyundai,I20 ELITE 2ND GEN F/L 1.2L ASTA(O),08.2018 - 07.2020,1.2 L,82 h.p.,Petrol,G4LA,,
95420-C7200,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1623,Electrical Components,Information and Communication System,,Hyundai,I20 ELITE 2ND GEN F/L 1.4L ASTA(O),08.2018 - 07.2020,1.4 L,89 h.p.,Diesel,D4FC,,
95870-25100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
95870-25100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
95870-25100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,128 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.4L,06.2015 - 05.2018,1.4 L,90 h.p.,Diesel,CRDi-TCI,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN 1.6L,06.2015 - 05.2018,1.6 L,123 h.p.,Petrol,DOHC-MPI,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX,05.2018 - 03.2020,1.6 L,126 h.p.,Diesel,CRDi-VGT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX(O),05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
95420-C9100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,1781,Electrical Components,Information and Communication System,,Hyundai,CRETA 1ST GEN F/L 1.6L SX AT,05.2018 - 03.2020,1.6 L,121 h.p.,Petrol,DUAL VTVT,,
95870-25200,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
95870-25200,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
95870-25200,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1780,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
95870-1A100,Hyundai/Kia,,ANTENNA ASSY-BURGLAR ALARM,1785,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,02.2008 - 12.2012,1.5 L,94 h.p.,Petrol,G4EK,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,01.1999 - 02.2008,1.5 L,94 h.p.,Petrol,G4EK,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.6L,01.2001 - 02.2008,1.6 L,105 h.p.,Petrol,G4ED-G,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,04.2002 - 02.2007,1.5 L,82 h.p.,Diesel,D3EA,,
96210-25000,Hyundai/Kia,,ANTENNA ASSY-RADIO,1787,Electrical Components,Information and Communication System,,Hyundai,ACCENT/ VIVA 1.5L,02.2008 - 12.2012,1.5 L,94 h.p.,Petrol,G4EK,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,D3FA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.0L LPG/CNG,08.2013 - 11.2016,1 L,66 h.p.,CNG,B3LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,75 h.p.,Diesel,CRDi,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,3DFA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.0L LPG,08.2013 - 11.2016,1 L,69 h.p.,Petrol,B3LA,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,74 h.p.,Diesel,CRDi,,
95420-B4300,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,D3FA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 1.0L LPG/CNG,08.2013 - 11.2016,1 L,66 h.p.,CNG,B3LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,75 h.p.,Diesel,CRDi,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,GRAND I10 F/L 1.2L,12.2016 - 11.2019,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.2L,08.2013 - 11.2016,1.2 L,83 h.p.,Petrol,G4LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.1L,08.2013 - 11.2016,1.1 L,70 h.p.,Diesel,3DFA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT 1.0L LPG,08.2013 - 11.2016,1 L,69 h.p.,Petrol,B3LA,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,74 h.p.,Diesel,CRDi,,
95420-B4200,Hyundai/Kia,,ANTENNA ASSY - SMARTKEY,1906,Electrical Components,Information and Communication System,,Hyundai,XCENT F/L 1.2L,12.2016 - 10.2020,1.2 L,82 h.p.,Petrol,KAPPA VTVT,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,75 h.p.,Diesel,D4FC,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.2L,10.2008 - 03.2012,1.2 L,78 h.p.,Petrol,G4LA,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,101 h.p.,Petrol,G4FA,,
96210-1J803,Hyundai/Kia,,962101J803,2020,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN 1.4L,10.2008 - 03.2012,1.4 L,90 h.p.,Diesel,D4FC,,
96200-0X000,Hyundai/Kia,,ANTENNA ASSY-ROOF,2138,Electrical Components,Information and Communication System,,Hyundai,I10 1ST GEN F/L 1.1L,08.2010 - 08.2013,1.1 L,69 h.p.,Petrol,G4HG,,
96200-0X000,Hyundai/Kia,,ANTENNA ASSY-ROOF,2138,Electrical Components,Information and Communication System,,Hyundai,I10 1ST GEN F/L 1.2L,08.2010 - 08.2013,1.2 L,86 h.p.,Petrol,G4LA,,
95420-3K100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,2138,Electrical Components,Information and Communication System,,Hyundai,FLUIDIC ELANTRA 5TH GEN 1.8L,08.2012 - 12.2015,1.8 L,150 h.p.,Petrol,G4GB,,
95420-3K100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,2138,Electrical Components,Information and Communication System,,Hyundai,FLUIDIC ELANTRA 5TH GEN 1.6L,08.2012 - 12.2015,1.6 L,128 h.p.,Diesel,D4FB,,
95420-3K100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,2138,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 07.2014,1.4 L,90 h.p.,Diesel,D4FC,,
95420-3K100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,2138,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN F/L 1.4L,03.2012 - 01.2014,1.4 L,101 h.p.,Petrol,G4FA,,
95420-3K100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,2138,Electrical Components,Information and Communication System,,Hyundai,I20 1ST GEN F/L 1.2L,03.2012 - 07.2014,1.2 L,83 h.p.,Petrol,G4LA,,
95420-3K100,Hyundai/Kia,,ANTENNA ASSY-SMARTKEY,2138,Electrical Components,Information and Communication System,,Hyundai,SONATA (NF) EMBERA/TRANSFORM 5TH GEN 2.0L TRANSFORM,12.2008 - 08.2011,2 L,148 h.p.,Diesel,D4EA,,
